Year,Latitude,Longitude,Intensity
2020,-59.0,77.0,0
2020,-59.0,78.0,0
2020,-59.0,79.0,0
2020,-59.0,80.0,0
2020,-59.0,81.0,0
2020,-59.0,82.0,0
2020,-59.0,83.0,0
2020,-59.0,84.0,0
2020,-59.0,85.0,0
2020,-59.0,86.0,0
2020,-59.0,87.0,0
2020,-59.0,88.0,0
2020,-59.0,89.0,0
2020,-59.0,90.0,0
2020,-59.0,91.0,0
2020,-59.0,92.0,0
2020,-59.0,93.0,0
2020,-59.0,94.0,1
2020,-59.0,95.0,0
2020,-59.0,96.0,0
2020,-59.0,97.0,0
2020,-59.0,98.0,0
2020,-59.0,99.0,0
2020,-59.0,100.0,0
2020,-59.0,101.0,0
2020,-59.0,102.0,0
2020,-59.0,103.0,0
2020,-59.0,104.0,0
2020,-59.0,105.0,0
2020,-59.0,106.0,0
2020,-59.0,107.0,0
2020,-59.0,108.0,0
2020,-59.0,109.0,0
2020,-59.0,110.0,0
2020,-59.0,111.0,0
2020,-59.0,112.0,0
2020,-59.0,113.0,0
2020,-59.0,114.0,0
2020,-59.0,115.0,0
2020,-59.0,116.0,0
2020,-59.0,117.0,0
2020,-59.0,118.0,0
2020,-59.0,119.0,0
2020,-59.0,120.0,0
2020,-59.0,121.0,0
2020,-59.0,122.0,0
2020,-59.0,123.0,0
2020,-59.0,124.0,0
2020,-59.0,125.0,0
2020,-59.0,126.0,0
2020,-59.0,127.0,0
2020,-59.0,128.0,0
2020,-59.0,129.0,0
2020,-59.0,130.0,0
2020,-59.0,131.0,0
2020,-59.0,132.0,0
2020,-59.0,133.0,0
2020,-59.0,134.0,0
2020,-59.0,135.0,0
2020,-59.0,136.0,0
2020,-59.0,137.0,0
2020,-59.0,138.0,0
2020,-59.0,139.0,0
2020,-59.0,140.0,0
2020,-59.0,141.0,0
2020,-59.0,142.0,0
2020,-59.0,143.0,0
2020,-59.0,144.0,0
2020,-59.0,145.0,0
2020,-59.0,146.0,0
2020,-59.0,147.0,0
2020,-59.0,148.0,0
2020,-59.0,149.0,0
2020,-59.0,150.0,0
2020,-59.0,151.0,0
2020,-59.0,152.0,0
2020,-59.0,153.0,0
2020,-59.0,154.0,0
2020,-59.0,155.0,12
2020,-59.0,156.0,0
2020,-59.0,157.0,0
2020,-59.0,158.0,0
2020,-59.0,159.0,0
2020,-59.0,160.0,0
2020,-59.0,161.0,0
2020,-59.0,162.0,0
2020,-59.0,163.0,0
2020,-59.0,164.0,0
2020,-59.0,165.0,0
2020,-59.0,166.0,0
2020,-59.0,167.0,0
2020,-59.0,168.0,0
2020,-59.0,169.0,0
2020,-59.0,170.0,1
2020,-59.0,171.0,4
2020,-59.0,172.0,3
2020,-59.0,173.0,0
2020,-59.0,174.0,0
2020,-59.0,175.0,0
2020,-59.0,176.0,0
2020,-59.0,177.0,0
2020,-59.0,178.0,0
2020,-59.0,179.0,0
2020,-60.0,-180.0,0
2020,-60.0,-179.0,0
2020,-60.0,-178.0,0
2020,-60.0,-177.0,0
2020,-60.0,-176.0,0
2020,-60.0,-175.0,0
2020,-60.0,-174.0,0
2020,-60.0,-173.0,0
2020,-60.0,-172.0,0
2020,-60.0,-171.0,0
2020,-60.0,-170.0,0
2020,-60.0,-169.0,0
2020,-60.0,-168.0,0
2020,-60.0,-167.0,0
2020,-60.0,-166.0,0
2020,-60.0,-165.0,0
2020,-60.0,-164.0,0
2020,-60.0,-163.0,0
2020,-60.0,-162.0,0
2020,-60.0,-161.0,0
2020,-60.0,-160.0,0
2020,-60.0,-159.0,0
2020,-60.0,-158.0,0
2020,-60.0,-157.0,0
2020,-60.0,-156.0,0
2020,-60.0,-155.0,0
2020,-60.0,-154.0,0
2020,-60.0,-153.0,0
2020,-60.0,-152.0,0
2020,-60.0,-151.0,0
2020,-60.0,-150.0,0
2020,-60.0,-149.0,0
2020,-60.0,-148.0,0
2020,-60.0,-147.0,0
2020,-60.0,-146.0,0
2020,-60.0,-145.0,0
2020,-60.0,-144.0,0
2020,-60.0,-143.0,0
2020,-60.0,-142.0,0
2020,-60.0,-141.0,0
2020,-60.0,-140.0,0
2020,-60.0,-139.0,0
2020,-60.0,-138.0,0
2020,-60.0,-137.0,0
2020,-60.0,-136.0,0
2020,-60.0,-135.0,0
2020,-60.0,-134.0,0
2020,-60.0,-133.0,0
2020,-60.0,-132.0,0
2020,-60.0,-131.0,0
2020,-60.0,-130.0,0
2020,-60.0,-129.0,0
2020,-60.0,-128.0,1
2020,-60.0,-127.0,0
2020,-60.0,-126.0,0
2020,-60.0,-125.0,0
2020,-60.0,-124.0,0
2020,-60.0,-123.0,0
2020,-60.0,-122.0,0
2020,-60.0,-121.0,0
2020,-60.0,-120.0,0
2020,-60.0,-119.0,0
2020,-60.0,-118.0,0
2020,-60.0,-117.0,0
2020,-60.0,-116.0,0
2020,-60.0,-115.0,0
2020,-60.0,-114.0,0
2020,-60.0,-113.0,0
2020,-60.0,-112.0,0
2020,-60.0,-111.0,1
2020,-60.0,-110.0,0
2020,-60.0,-109.0,0
2020,-60.0,-108.0,0
2020,-60.0,-107.0,0
2020,-60.0,-106.0,0
2020,-60.0,-105.0,0
2020,-60.0,-104.0,0
2020,-60.0,-103.0,0
2020,-60.0,-102.0,0
2020,-60.0,-101.0,0
2020,-60.0,-100.0,0
2020,-60.0,-99.0,0
2020,-60.0,-98.0,0
2020,-60.0,-97.0,0
2020,-60.0,-96.0,0
2020,-60.0,-95.0,0
2020,-60.0,-94.0,0
2020,-60.0,-93.0,0
2020,-60.0,-92.0,0
2020,-60.0,-91.0,0
2020,-60.0,-90.0,0
2020,-60.0,-89.0,0
2020,-60.0,-88.0,0
2020,-60.0,-87.0,0
2020,-60.0,-86.0,0
2020,-60.0,-85.0,0
2020,-60.0,-84.0,0
2020,-60.0,-83.0,0
2020,-60.0,-82.0,0
2020,-60.0,-81.0,0
2020,-60.0,-80.0,0
2020,-60.0,-79.0,0
2020,-60.0,-78.0,0
2020,-60.0,-77.0,0
2020,-60.0,-76.0,0
2020,-60.0,-75.0,0
2020,-60.0,-74.0,0
2020,-60.0,-73.0,0
2020,-60.0,-72.0,0
2020,-60.0,-71.0,0
2020,-60.0,-70.0,0
2020,-60.0,-69.0,0
2020,-60.0,-68.0,0
2020,-60.0,-67.0,0
2020,-60.0,-66.0,0
2020,-60.0,-65.0,0
2020,-60.0,-64.0,0
2020,-60.0,-63.0,0
2020,-60.0,-62.0,0
2020,-60.0,-61.0,0
2020,-60.0,-60.0,0
2020,-60.0,-59.0,0
2020,-60.0,-58.0,0
2020,-60.0,-57.0,0
2020,-60.0,-56.0,0
2020,-60.0,-55.0,0
2020,-60.0,-54.0,0
2020,-60.0,-53.0,0
2020,-60.0,-52.0,0
2020,-60.0,-51.0,0
2020,-60.0,-50.0,0
2020,-60.0,-49.0,0
2020,-60.0,-48.0,0
2020,-60.0,-47.0,0
2020,-60.0,-46.0,0
2020,-60.0,-45.0,0
2020,-60.0,-44.0,0
2020,-60.0,-43.0,0
2020,-60.0,-42.0,0
2020,-60.0,-41.0,0
2020,-60.0,-40.0,0
2020,-60.0,-39.0,0
2020,-60.0,-38.0,0
2020,-60.0,-37.0,0
2020,-60.0,-36.0,0
2020,-60.0,-35.0,0
2020,-60.0,-34.0,0
2020,-60.0,-33.0,0
2020,-60.0,-32.0,0
2020,-60.0,-31.0,0
2020,-60.0,-30.0,0
2020,-60.0,-29.0,0
2020,-60.0,-28.0,0
2020,-60.0,-27.0,0
2020,-60.0,-26.0,0
2020,-60.0,-25.0,0
2020,-60.0,-24.0,0
2020,-60.0,-23.0,0
2020,-60.0,-22.0,0
2020,-60.0,-21.0,0
2020,-60.0,-20.0,0
2020,-60.0,-19.0,0
2020,-60.0,-18.0,0
2020,-60.0,-17.0,1
2020,-60.0,-16.0,0
2020,-60.0,-15.0,0
2020,-60.0,-14.0,0
2020,-60.0,-13.0,0
2020,-60.0,-12.0,0
2020,-60.0,-11.0,0
2020,-60.0,-10.0,0
2020,-60.0,-9.0,0
2020,-60.0,-8.0,0
2020,-60.0,-7.0,0
2020,-60.0,-6.0,0
2020,-60.0,-5.0,0
2020,-60.0,-4.0,0
2020,-60.0,-3.0,0
2020,-60.0,-2.0,0
2020,-60.0,-1.0,0
2020,-60.0,0.0,0
2020,-60.0,1.0,3
2020,-60.0,2.0,0
2020,-60.0,3.0,0
2020,-60.0,4.0,0
2020,-60.0,5.0,0
2020,-60.0,6.0,0
2020,-60.0,7.0,0
2020,-60.0,8.0,1
2020,-60.0,9.0,0
2020,-60.0,10.0,0
2020,-60.0,11.0,0
2020,-60.0,12.0,0
2020,-60.0,13.0,9
2020,-60.0,14.0,0
2020,-60.0,15.0,0
2020,-60.0,16.0,0
2020,-60.0,17.0,1
2020,-60.0,18.0,0
2020,-60.0,19.0,0
2020,-60.0,20.0,0
2020,-60.0,21.0,0
2020,-60.0,22.0,0
2020,-60.0,23.0,0
2020,-60.0,24.0,0
2020,-60.0,25.0,0
2020,-60.0,26.0,0
2020,-60.0,27.0,0
2020,-60.0,28.0,0
2020,-60.0,29.0,0
2020,-60.0,30.0,0
2020,-60.0,31.0,0
2020,-60.0,32.0,0
2020,-60.0,33.0,0
2020,-60.0,34.0,0
2020,-60.0,35.0,0
2020,-60.0,36.0,0
2020,-60.0,37.0,0
2020,-60.0,38.0,0
2020,-60.0,39.0,0
2020,-60.0,40.0,0
2020,-60.0,41.0,0
2020,-60.0,42.0,0
2020,-60.0,43.0,0
2020,-60.0,44.0,0
2020,-60.0,45.0,0
2020,-60.0,46.0,0
2020,-60.0,47.0,0
2020,-60.0,48.0,0
2020,-60.0,49.0,0
2020,-60.0,50.0,0
2020,-60.0,51.0,0
2020,-60.0,52.0,0
2020,-60.0,53.0,0
2020,-60.0,54.0,0
2020,-60.0,55.0,0
2020,-60.0,56.0,0
2020,-60.0,57.0,0
2020,-60.0,58.0,0
2020,-60.0,59.0,0
2020,-60.0,60.0,0
2020,-60.0,61.0,0
2020,-60.0,62.0,0
2020,-60.0,63.0,0
2020,-60.0,64.0,0
2020,-60.0,65.0,0
2020,-60.0,66.0,0
2020,-60.0,67.0,0
2020,-60.0,68.0,0
2020,-60.0,69.0,0
2020,-60.0,70.0,0
2020,-60.0,71.0,0
2020,-60.0,72.0,0
2020,-60.0,73.0,0
2020,-60.0,74.0,0
2020,-60.0,75.0,0
2020,-60.0,76.0,0
2020,-60.0,77.0,0
2020,-60.0,78.0,0
2020,-60.0,79.0,0
2020,-60.0,80.0,0
2020,-60.0,81.0,0
2020,-60.0,82.0,0
2020,-60.0,83.0,0
2020,-60.0,84.0,0
2020,-60.0,85.0,0
2020,-60.0,86.0,0
2020,-60.0,87.0,0
2020,-60.0,88.0,0
2020,-60.0,89.0,0
2020,-60.0,90.0,0
2020,-60.0,91.0,0
2020,-60.0,92.0,0
2020,-60.0,93.0,1
2020,-60.0,94.0,0
2020,-60.0,95.0,0
2020,-60.0,96.0,0
2020,-60.0,97.0,0
2020,-60.0,98.0,0
2020,-60.0,99.0,0
2020,-60.0,100.0,0
2020,-60.0,101.0,0
2020,-60.0,102.0,0
2020,-60.0,103.0,0
2020,-60.0,104.0,0
2020,-60.0,105.0,0
2020,-60.0,106.0,0
2020,-60.0,107.0,0
2020,-60.0,108.0,0
2020,-60.0,109.0,0
2020,-60.0,110.0,0
2020,-60.0,111.0,0
2020,-60.0,112.0,0
2020,-60.0,113.0,0
2020,-60.0,114.0,0
2020,-60.0,115.0,0
2020,-60.0,116.0,16
2020,-60.0,117.0,0
2020,-60.0,118.0,1
2020,-60.0,119.0,0
2020,-60.0,120.0,0
2020,-60.0,121.0,0
2020,-60.0,122.0,0
2020,-60.0,123.0,0
2020,-60.0,124.0,0
2020,-60.0,125.0,0
2020,-60.0,126.0,0
2020,-60.0,127.0,0
2020,-60.0,128.0,0
2020,-60.0,129.0,0
2020,-60.0,130.0,0
2020,-60.0,131.0,0
2020,-60.0,132.0,0
2020,-60.0,133.0,0
2020,-60.0,134.0,0
2020,-60.0,135.0,0
2020,-60.0,136.0,0
2020,-60.0,137.0,0
2020,-60.0,138.0,0
2020,-60.0,139.0,0
2020,-60.0,140.0,0
2020,-60.0,141.0,0
2020,-60.0,142.0,14
2020,-60.0,143.0,0
2020,-60.0,144.0,0
2020,-60.0,145.0,0
2020,-60.0,146.0,0
2020,-60.0,147.0,0
2020,-60.0,148.0,0
2020,-60.0,149.0,0
2020,-60.0,150.0,0
2020,-60.0,151.0,0
2020,-60.0,152.0,0
2020,-60.0,153.0,0
2020,-60.0,154.0,0
2020,-60.0,155.0,0
2020,-60.0,156.0,13
2020,-60.0,157.0,0
2020,-60.0,158.0,0
2020,-60.0,159.0,0
2020,-60.0,160.0,0
2020,-60.0,161.0,0
2020,-60.0,162.0,0
2020,-60.0,163.0,0
2020,-60.0,164.0,0
2020,-60.0,165.0,0
2020,-60.0,166.0,0
2020,-60.0,167.0,0
2020,-60.0,168.0,0
2020,-60.0,169.0,0
2020,-60.0,170.0,0
2020,-60.0,171.0,0
2020,-60.0,172.0,3
2020,-60.0,173.0,6
2020,-60.0,174.0,0
2020,-60.0,175.0,0
2020,-60.0,176.0,0
2020,-60.0,177.0,0
2020,-60.0,178.0,0
2020,-60.0,179.0,1
2020,-61.0,-180.0,0
2020,-61.0,-179.0,0
2020,-61.0,-178.0,0
2020,-61.0,-177.0,0
2020,-61.0,-176.0,0
2020,-61.0,-175.0,0
2020,-61.0,-174.0,0
2020,-61.0,-173.0,0
2020,-61.0,-172.0,0
2020,-61.0,-171.0,0
2020,-61.0,-170.0,0
2020,-61.0,-169.0,0
2020,-61.0,-168.0,0
2020,-61.0,-167.0,0
2020,-61.0,-166.0,0
2020,-61.0,-165.0,0
2020,-61.0,-164.0,0
2020,-61.0,-163.0,0
2020,-61.0,-162.0,0
2020,-61.0,-161.0,0
2020,-61.0,-160.0,0
2020,-61.0,-159.0,0
2020,-61.0,-158.0,0
2020,-61.0,-157.0,0
2020,-61.0,-156.0,0
2020,-61.0,-155.0,0
2020,-61.0,-154.0,1
2020,-61.0,-153.0,0
2020,-61.0,-152.0,0
2020,-61.0,-151.0,0
2020,-61.0,-150.0,0
2020,-61.0,-149.0,0
2020,-61.0,-148.0,0
2020,-61.0,-147.0,0
2020,-61.0,-146.0,0
2020,-61.0,-145.0,0
2020,-61.0,-144.0,0
2020,-61.0,-143.0,0
2020,-61.0,-142.0,0
2020,-61.0,-141.0,0
2020,-61.0,-140.0,0
2020,-61.0,-139.0,0
2020,-61.0,-138.0,0
2020,-61.0,-137.0,0
2020,-61.0,-136.0,0
2020,-61.0,-135.0,0
2020,-61.0,-134.0,0
2020,-61.0,-133.0,0
2020,-61.0,-132.0,0
2020,-61.0,-131.0,0
2020,-61.0,-130.0,0
2020,-61.0,-129.0,0
2020,-61.0,-128.0,0
2020,-61.0,-127.0,0
2020,-61.0,-126.0,0
2020,-61.0,-125.0,0
2020,-61.0,-124.0,0
2020,-61.0,-123.0,0
2020,-61.0,-122.0,0
2020,-61.0,-121.0,0
2020,-61.0,-120.0,0
2020,-61.0,-119.0,0
2020,-61.0,-118.0,0
2020,-61.0,-117.0,0
2020,-61.0,-116.0,0
2020,-61.0,-115.0,0
2020,-61.0,-114.0,0
2020,-61.0,-113.0,0
2020,-61.0,-112.0,0
2020,-61.0,-111.0,0
2020,-61.0,-110.0,0
2020,-61.0,-109.0,0
2020,-61.0,-108.0,0
2020,-61.0,-107.0,0
2020,-61.0,-106.0,0
2020,-61.0,-105.0,0
2020,-61.0,-104.0,0
2020,-61.0,-103.0,0
2020,-61.0,-102.0,0
2020,-61.0,-101.0,0
2020,-61.0,-100.0,0
2020,-61.0,-99.0,0
2020,-61.0,-98.0,0
2020,-61.0,-97.0,0
2020,-61.0,-96.0,0
2020,-61.0,-95.0,0
2020,-61.0,-94.0,0
2020,-61.0,-93.0,0
2020,-61.0,-92.0,0
2020,-61.0,-91.0,0
2020,-61.0,-90.0,0
2020,-61.0,-89.0,0
2020,-61.0,-88.0,0
2020,-61.0,-87.0,0
2020,-61.0,-86.0,0
2020,-61.0,-85.0,0
2020,-61.0,-84.0,0
2020,-61.0,-83.0,0
2020,-61.0,-82.0,0
2020,-61.0,-81.0,0
2020,-61.0,-80.0,0
2020,-61.0,-79.0,0
2020,-61.0,-78.0,0
2020,-61.0,-77.0,1
2020,-61.0,-76.0,0
2020,-61.0,-75.0,0
2020,-61.0,-74.0,0
2020,-61.0,-73.0,0
2020,-61.0,-72.0,0
2020,-61.0,-71.0,0
2020,-61.0,-70.0,0
2020,-61.0,-69.0,0
2020,-61.0,-68.0,0
2020,-61.0,-67.0,0
2020,-61.0,-66.0,0
2020,-61.0,-65.0,0
2020,-61.0,-64.0,0
2020,-61.0,-63.0,0
2020,-61.0,-62.0,0
2020,-61.0,-61.0,1
2020,-61.0,-60.0,0
2020,-61.0,-59.0,0
2020,-61.0,-58.0,0
2020,-61.0,-57.0,0
2020,-61.0,-56.0,0
2020,-61.0,-55.0,0
2020,-61.0,-54.0,0
2020,-61.0,-53.0,0
2020,-61.0,-52.0,0
2020,-61.0,-51.0,0
2020,-61.0,-50.0,0
2020,-61.0,-49.0,0
2020,-61.0,-48.0,0
2020,-61.0,-47.0,0
2020,-61.0,-46.0,0
2020,-61.0,-45.0,0
2020,-61.0,-44.0,0
2020,-61.0,-43.0,0
2020,-61.0,-42.0,0
2020,-61.0,-41.0,0
2020,-61.0,-40.0,0
2020,-61.0,-39.0,0
2020,-61.0,-38.0,0
2020,-61.0,-37.0,0
2020,-61.0,-36.0,0
2020,-61.0,-35.0,0
2020,-61.0,-34.0,0
2020,-61.0,-33.0,0
2020,-61.0,-32.0,0
2020,-61.0,-31.0,0
2020,-61.0,-30.0,0
2020,-61.0,-29.0,0
2020,-61.0,-28.0,0
2020,-61.0,-27.0,0
2020,-61.0,-26.0,0
2020,-61.0,-25.0,0
2020,-61.0,-24.0,0
2020,-61.0,-23.0,0
2020,-61.0,-22.0,0
2020,-61.0,-21.0,0
2020,-61.0,-20.0,0
2020,-61.0,-19.0,0
2020,-61.0,-18.0,0
2020,-61.0,-17.0,0
2020,-61.0,-16.0,0
2020,-61.0,-15.0,0
2020,-61.0,-14.0,0
2020,-61.0,-13.0,0
2020,-61.0,-12.0,0
2020,-61.0,-11.0,0
2020,-61.0,-10.0,0
2020,-61.0,-9.0,0
2020,-61.0,-8.0,0
2020,-61.0,-7.0,0
2020,-61.0,-6.0,0
2020,-61.0,-5.0,0
2020,-61.0,-4.0,1
2020,-61.0,-3.0,0
2020,-61.0,-2.0,0
2020,-61.0,-1.0,0
2020,-61.0,0.0,0
2020,-61.0,1.0,1
2020,-61.0,2.0,0
2020,-61.0,3.0,0
2020,-61.0,4.0,0
2020,-61.0,5.0,0
2020,-61.0,6.0,0
2020,-61.0,7.0,0
2020,-61.0,8.0,0
2020,-61.0,9.0,0
2020,-61.0,10.0,0
2020,-61.0,11.0,0
2020,-61.0,12.0,28
2020,-61.0,13.0,0
2020,-61.0,14.0,0
2020,-61.0,15.0,0
2020,-61.0,16.0,0
2020,-61.0,17.0,0
2020,-61.0,18.0,0
2020,-61.0,19.0,0
2020,-61.0,20.0,0
2020,-61.0,21.0,0
2020,-61.0,22.0,0
2020,-61.0,23.0,0
2020,-61.0,24.0,0
2020,-61.0,25.0,0
2020,-61.0,26.0,0
2020,-61.0,27.0,0
2020,-61.0,28.0,0
2020,-61.0,29.0,0
2020,-61.0,30.0,0
2020,-61.0,31.0,0
2020,-61.0,32.0,0
2020,-61.0,33.0,0
2020,-61.0,34.0,0
2020,-61.0,35.0,0
2020,-61.0,36.0,0
2020,-61.0,37.0,0
2020,-61.0,38.0,0
2020,-61.0,39.0,0
2020,-61.0,40.0,0
2020,-61.0,41.0,0
2020,-61.0,42.0,0
2020,-61.0,43.0,0
2020,-61.0,44.0,0
2020,-61.0,45.0,0
2020,-61.0,46.0,0
2020,-61.0,47.0,0
2020,-61.0,48.0,0
2020,-61.0,49.0,0
2020,-61.0,50.0,0
2020,-61.0,51.0,0
2020,-61.0,52.0,0
2020,-61.0,53.0,0
2020,-61.0,54.0,0
2020,-61.0,55.0,0
2020,-61.0,56.0,0
2020,-61.0,57.0,0
2020,-61.0,58.0,0
2020,-61.0,59.0,0
2020,-61.0,60.0,0
2020,-61.0,61.0,0
2020,-61.0,62.0,0
2020,-61.0,63.0,0
2020,-61.0,64.0,0
2020,-61.0,65.0,0
2020,-61.0,66.0,0
2020,-61.0,67.0,0
2020,-61.0,68.0,0
2020,-61.0,69.0,0
2020,-61.0,70.0,0
2020,-61.0,71.0,0
2020,-61.0,72.0,0
2020,-61.0,73.0,0
2020,-61.0,74.0,0
2020,-61.0,75.0,0
2020,-61.0,76.0,0
2020,-61.0,77.0,0
2020,-61.0,78.0,0
2020,-61.0,79.0,0
2020,-61.0,80.0,0
2020,-61.0,81.0,0
2020,-61.0,82.0,0
2020,-61.0,83.0,0
2020,-61.0,84.0,0
2020,-61.0,85.0,0
2020,-61.0,86.0,0
2020,-61.0,87.0,0
2020,-61.0,88.0,0
2020,-61.0,89.0,0
2020,-61.0,90.0,0
2020,-61.0,91.0,0
2020,-61.0,92.0,8
2020,-61.0,93.0,0
2020,-61.0,94.0,0
2020,-61.0,95.0,0
2020,-61.0,96.0,0
2020,-61.0,97.0,0
2020,-61.0,98.0,0
2020,-61.0,99.0,0
2020,-61.0,100.0,0
2020,-61.0,101.0,0
2020,-61.0,102.0,0
2020,-61.0,103.0,0
2020,-61.0,104.0,0
2020,-61.0,105.0,13
2020,-61.0,106.0,0
2020,-61.0,107.0,0
2020,-61.0,108.0,0
2020,-61.0,109.0,0
2020,-61.0,110.0,0
2020,-61.0,111.0,0
2020,-61.0,112.0,0
2020,-61.0,113.0,0
2020,-61.0,114.0,0
2020,-61.0,115.0,0
2020,-61.0,116.0,0
2020,-61.0,117.0,0
2020,-61.0,118.0,0
2020,-61.0,119.0,0
2020,-61.0,120.0,0
2020,-61.0,121.0,0
2020,-61.0,122.0,0
2020,-61.0,123.0,0
2020,-61.0,124.0,0
2020,-61.0,125.0,0
2020,-61.0,126.0,0
2020,-61.0,127.0,0
2020,-61.0,128.0,0
2020,-61.0,129.0,0
2020,-61.0,130.0,0
2020,-61.0,131.0,0
2020,-61.0,132.0,0
2020,-61.0,133.0,0
2020,-61.0,134.0,0
2020,-61.0,135.0,0
2020,-61.0,136.0,0
2020,-61.0,137.0,0
2020,-61.0,138.0,0
2020,-61.0,139.0,0
2020,-61.0,140.0,0
2020,-61.0,141.0,0
2020,-61.0,142.0,0
2020,-61.0,143.0,0
2020,-61.0,144.0,0
2020,-61.0,145.0,0
2020,-61.0,146.0,0
2020,-61.0,147.0,0
2020,-61.0,148.0,0
2020,-61.0,149.0,0
2020,-61.0,150.0,0
2020,-61.0,151.0,0
2020,-61.0,152.0,0
2020,-61.0,153.0,0
2020,-61.0,154.0,0
2020,-61.0,155.0,0
2020,-61.0,156.0,1
2020,-61.0,157.0,13
2020,-61.0,158.0,0
2020,-61.0,159.0,0
2020,-61.0,160.0,0
2020,-61.0,161.0,0
2020,-61.0,162.0,0
2020,-61.0,163.0,0
2020,-61.0,164.0,0
2020,-61.0,165.0,0
2020,-61.0,166.0,0
2020,-61.0,167.0,0
2020,-61.0,168.0,0
2020,-61.0,169.0,0
2020,-61.0,170.0,0
2020,-61.0,171.0,0
2020,-61.0,172.0,6
2020,-61.0,173.0,0
2020,-61.0,174.0,0
2020,-61.0,175.0,0
2020,-61.0,176.0,0
2020,-61.0,177.0,0
2020,-61.0,178.0,0
2020,-61.0,179.0,0
2020,-62.0,-180.0,0
2020,-62.0,-179.0,0
2020,-62.0,-178.0,0
2020,-62.0,-177.0,0
2020,-62.0,-176.0,0
2020,-62.0,-175.0,0
2020,-62.0,-174.0,0
2020,-62.0,-173.0,0
2020,-62.0,-172.0,0
2020,-62.0,-171.0,0
2020,-62.0,-170.0,0
2020,-62.0,-169.0,0
2020,-62.0,-168.0,0
2020,-62.0,-167.0,0
2020,-62.0,-166.0,0
2020,-62.0,-165.0,0
2020,-62.0,-164.0,0
2020,-62.0,-163.0,0
2020,-62.0,-162.0,0
2020,-62.0,-161.0,0
2020,-62.0,-160.0,0
2020,-62.0,-159.0,0
2020,-62.0,-158.0,0
2020,-62.0,-157.0,0
2020,-62.0,-156.0,0
2020,-62.0,-155.0,0
2020,-62.0,-154.0,0
2020,-62.0,-153.0,0
2020,-62.0,-152.0,1
2020,-62.0,-151.0,0
2020,-62.0,-150.0,0
2020,-62.0,-149.0,0
2020,-62.0,-148.0,1
2020,-62.0,-147.0,0
2020,-62.0,-146.0,0
2020,-62.0,-145.0,0
2020,-62.0,-144.0,0
2020,-62.0,-143.0,0
2020,-62.0,-142.0,0
2020,-62.0,-141.0,0
2020,-62.0,-140.0,0
2020,-62.0,-139.0,0
2020,-62.0,-138.0,0
2020,-62.0,-137.0,0
2020,-62.0,-136.0,0
2020,-62.0,-135.0,0
2020,-62.0,-134.0,0
2020,-62.0,-133.0,0
2020,-62.0,-132.0,0
2020,-62.0,-131.0,0
2020,-62.0,-130.0,0
2020,-62.0,-129.0,0
2020,-62.0,-128.0,0
2020,-62.0,-127.0,0
2020,-62.0,-126.0,0
2020,-62.0,-125.0,0
2020,-62.0,-124.0,0
2020,-62.0,-123.0,0
2020,-62.0,-122.0,0
2020,-62.0,-121.0,0
2020,-62.0,-120.0,0
2020,-62.0,-119.0,0
2020,-62.0,-118.0,0
2020,-62.0,-117.0,0
2020,-62.0,-116.0,0
2020,-62.0,-115.0,0
2020,-62.0,-114.0,0
2020,-62.0,-113.0,0
2020,-62.0,-112.0,0
2020,-62.0,-111.0,0
2020,-62.0,-110.0,0
2020,-62.0,-109.0,0
2020,-62.0,-108.0,0
2020,-62.0,-107.0,0
2020,-62.0,-106.0,0
2020,-62.0,-105.0,0
2020,-62.0,-104.0,0
2020,-62.0,-103.0,0
2020,-62.0,-102.0,0
2020,-62.0,-101.0,0
2020,-62.0,-100.0,0
2020,-62.0,-99.0,0
2020,-62.0,-98.0,0
2020,-62.0,-97.0,0
2020,-62.0,-96.0,0
2020,-62.0,-95.0,0
2020,-62.0,-94.0,0
2020,-62.0,-93.0,0
2020,-62.0,-92.0,0
2020,-62.0,-91.0,0
2020,-62.0,-90.0,0
2020,-62.0,-89.0,0
2020,-62.0,-88.0,0
2020,-62.0,-87.0,0
2020,-62.0,-86.0,0
2020,-62.0,-85.0,0
2020,-62.0,-84.0,0
2020,-62.0,-83.0,0
2020,-62.0,-82.0,0
2020,-62.0,-81.0,0
2020,-62.0,-80.0,0
2020,-62.0,-79.0,0
2020,-62.0,-78.0,0
2020,-62.0,-77.0,0
2020,-62.0,-76.0,0
2020,-62.0,-75.0,0
2020,-62.0,-74.0,0
2020,-62.0,-73.0,0
2020,-62.0,-72.0,0
2020,-62.0,-71.0,0
2020,-62.0,-70.0,0
2020,-62.0,-69.0,0
2020,-62.0,-68.0,0
2020,-62.0,-67.0,0
2020,-62.0,-66.0,0
2020,-62.0,-65.0,0
2020,-62.0,-64.0,0
2020,-62.0,-63.0,0
2020,-62.0,-62.0,0
2020,-62.0,-61.0,0
2020,-62.0,-60.0,0
2020,-62.0,-59.0,0
2020,-62.0,-58.0,0
2020,-62.0,-57.0,0
2020,-62.0,-56.0,0
2020,-62.0,-55.0,0
2020,-62.0,-54.0,0
2020,-62.0,-53.0,0
2020,-62.0,-52.0,0
2020,-62.0,-51.0,0
2020,-62.0,-50.0,0
2020,-62.0,-49.0,0
2020,-62.0,-48.0,0
2020,-62.0,-47.0,0
2020,-62.0,-46.0,0
2020,-62.0,-45.0,0
2020,-62.0,-44.0,0
2020,-62.0,-43.0,0
2020,-62.0,-42.0,0
2020,-62.0,-41.0,0
